Scenario,Area,Year,Age,Education,Population
SSP3,World,2090,75--79,Under 15,0
SSP3,World,2095,75--79,Under 15,0
SSP3,World,2100,75--79,Under 15,0
SSP3,World,1950,80--84,Under 15,0
SSP3,World,1955,80--84,Under 15,0
SSP3,World,1960,80--84,Under 15,0
SSP3,World,1965,80--84,Under 15,0
SSP3,World,1970,80--84,Under 15,0
SSP3,World,1975,80--84,Under 15,0
SSP3,World,1980,80--84,Under 15,0
SSP3,World,1985,80--84,Under 15,0
SSP3,World,1990,80--84,Under 15,0
SSP3,World,1995,80--84,Under 15,0
SSP3,World,2000,80--84,Under 15,0
SSP3,World,2005,80--84,Under 15,0
SSP3,World,2010,80--84,Under 15,0
SSP3,World,2015,80--84,Under 15,0
SSP3,World,2020,80--84,Under 15,0
SSP3,World,2025,80--84,Under 15,0
SSP3,World,2030,80--84,Under 15,0
SSP3,World,2035,80--84,Under 15,0
SSP3,World,2040,80--84,Under 15,0
SSP3,World,2045,80--84,Under 15,0
SSP3,World,2050,80--84,Under 15,0
SSP3,World,2055,80--84,Under 15,0
SSP3,World,2060,80--84,Under 15,0
SSP3,World,2065,80--84,Under 15,0
SSP3,World,2070,80--84,Under 15,0
SSP3,World,2075,80--84,Under 15,0
SSP3,World,2080,80--84,Under 15,0
SSP3,World,2085,80--84,Under 15,0
SSP3,World,2090,80--84,Under 15,0
SSP3,World,2095,80--84,Under 15,0
SSP3,World,2100,80--84,Under 15,0
SSP3,World,1950,85--89,Under 15,0
SSP3,World,1955,85--89,Under 15,0
SSP3,World,1960,85--89,Under 15,0
SSP3,World,1965,85--89,Under 15,0
SSP3,World,1970,85--89,Under 15,0
SSP3,World,1975,85--89,Under 15,0
SSP3,World,1980,85--89,Under 15,0
SSP3,World,1985,85--89,Under 15,0
SSP3,World,1990,85--89,Under 15,0
SSP3,World,1995,85--89,Under 15,0
SSP3,World,2000,85--89,Under 15,0
SSP3,World,2005,85--89,Under 15,0
SSP3,World,2010,85--89,Under 15,0
SSP3,World,2015,85--89,Under 15,0
SSP3,World,2020,85--89,Under 15,0
SSP3,World,2025,85--89,Under 15,0
SSP3,World,2030,85--89,Under 15,0
SSP3,World,2035,85--89,Under 15,0
SSP3,World,2040,85--89,Under 15,0
SSP3,World,2045,85--89,Under 15,0
SSP3,World,2050,85--89,Under 15,0
SSP3,World,2055,85--89,Under 15,0
SSP3,World,2060,85--89,Under 15,0
SSP3,World,2065,85--89,Under 15,0
SSP3,World,2070,85--89,Under 15,0
SSP3,World,2075,85--89,Under 15,0
SSP3,World,2080,85--89,Under 15,0
SSP3,World,2085,85--89,Under 15,0
SSP3,World,2090,85--89,Under 15,0
SSP3,World,2095,85--89,Under 15,0
SSP3,World,2100,85--89,Under 15,0
SSP3,World,1950,90--94,Under 15,0
SSP3,World,1955,90--94,Under 15,0
SSP3,World,1960,90--94,Under 15,0
SSP3,World,1965,90--94,Under 15,0
SSP3,World,1970,90--94,Under 15,0
SSP3,World,1975,90--94,Under 15,0
SSP3,World,1980,90--94,Under 15,0
SSP3,World,1985,90--94,Under 15,0
SSP3,World,1990,90--94,Under 15,0
SSP3,World,1995,90--94,Under 15,0
SSP3,World,2000,90--94,Under 15,0
SSP3,World,2005,90--94,Under 15,0
SSP3,World,2010,90--94,Under 15,0
SSP3,World,2015,90--94,Under 15,0
SSP3,World,2020,90--94,Under 15,0
SSP3,World,2025,90--94,Under 15,0
SSP3,World,2030,90--94,Under 15,0
SSP3,World,2035,90--94,Under 15,0
SSP3,World,2040,90--94,Under 15,0
SSP3,World,2045,90--94,Under 15,0
SSP3,World,2050,90--94,Under 15,0
SSP3,World,2055,90--94,Under 15,0
SSP3,World,2060,90--94,Under 15,0
SSP3,World,2065,90--94,Under 15,0
SSP3,World,2070,90--94,Under 15,0
SSP3,World,2075,90--94,Under 15,0
SSP3,World,2080,90--94,Under 15,0
SSP3,World,2085,90--94,Under 15,0
SSP3,World,2090,90--94,Under 15,0
SSP3,World,2095,90--94,Under 15,0
SSP3,World,2100,90--94,Under 15,0
SSP3,World,1950,95--99,Under 15,0
SSP3,World,1955,95--99,Under 15,0
SSP3,World,1960,95--99,Under 15,0
SSP3,World,1965,95--99,Under 15,0
SSP3,World,1970,95--99,Under 15,0
SSP3,World,1975,95--99,Under 15,0
SSP3,World,1980,95--99,Under 15,0
SSP3,World,1985,95--99,Under 15,0
SSP3,World,1990,95--99,Under 15,0
SSP3,World,1995,95--99,Under 15,0
SSP3,World,2000,95--99,Under 15,0
SSP3,World,2005,95--99,Under 15,0
SSP3,World,2010,95--99,Under 15,0
SSP3,World,2015,95--99,Under 15,0
SSP3,World,2020,95--99,Under 15,0
SSP3,World,2025,95--99,Under 15,0
SSP3,World,2030,95--99,Under 15,0
SSP3,World,2035,95--99,Under 15,0
SSP3,World,2040,95--99,Under 15,0
SSP3,World,2045,95--99,Under 15,0
SSP3,World,2050,95--99,Under 15,0
SSP3,World,2055,95--99,Under 15,0
SSP3,World,2060,95--99,Under 15,0
SSP3,World,2065,95--99,Under 15,0
SSP3,World,2070,95--99,Under 15,0
SSP3,World,2075,95--99,Under 15,0
SSP3,World,2080,95--99,Under 15,0
SSP3,World,2085,95--99,Under 15,0
SSP3,World,2090,95--99,Under 15,0
SSP3,World,2095,95--99,Under 15,0
SSP3,World,2100,95--99,Under 15,0
SSP3,World,1950,100+,Under 15,0
SSP3,World,1955,100+,Under 15,0
SSP3,World,1960,100+,Under 15,0
SSP3,World,1965,100+,Under 15,0
SSP3,World,1970,100+,Under 15,0
SSP3,World,1975,100+,Under 15,0
SSP3,World,1980,100+,Under 15,0
SSP3,World,1985,100+,Under 15,0
SSP3,World,1990,100+,Under 15,0
SSP3,World,1995,100+,Under 15,0
SSP3,World,2000,100+,Under 15,0
SSP3,World,2005,100+,Under 15,0
SSP3,World,2010,100+,Under 15,0
SSP3,World,2015,100+,Under 15,0
SSP3,World,2020,100+,Under 15,0
SSP3,World,2025,100+,Under 15,0
SSP3,World,2030,100+,Under 15,0
SSP3,World,2035,100+,Under 15,0
SSP3,World,2040,100+,Under 15,0
SSP3,World,2045,100+,Under 15,0
SSP3,World,2050,100+,Under 15,0
SSP3,World,2055,100+,Under 15,0
SSP3,World,2060,100+,Under 15,0
SSP3,World,2065,100+,Under 15,0
SSP3,World,2070,100+,Under 15,0
SSP3,World,2075,100+,Under 15,0
SSP3,World,2080,100+,Under 15,0
SSP3,World,2085,100+,Under 15,0
SSP3,World,2090,100+,Under 15,0
SSP3,World,2095,100+,Under 15,0
SSP3,World,2100,100+,Under 15,0
SSP3,World,1950,All,No Education,763612.2
SSP3,World,1955,All,No Education,762022.3
SSP3,World,1960,All,No Education,756194.5
SSP3,World,1965,All,No Education,752980
SSP3,World,1970,All,No Education,763353.9
SSP3,World,1975,All,No Education,774891
SSP3,World,1980,All,No Education,788703.4
SSP3,World,1985,All,No Education,800640.6
SSP3,World,1990,All,No Education,803619.8
SSP3,World,1995,All,No Education,810709.2
SSP3,World,2000,All,No Education,812092.8
SSP3,World,2005,All,No Education,803685.7
SSP3,World,2010,All,No Education,781899.9
SSP3,World,2015,All,No Education,757550.6
SSP3,World,2020,All,No Education,743068.9
SSP3,World,2025,All,No Education,732445.7
SSP3,World,2030,All,No Education,725137.5
SSP3,World,2035,All,No Education,724682.4
SSP3,World,2040,All,No Education,730900.3
SSP3,World,2045,All,No Education,743408.7
SSP3,World,2050,All,No Education,761309.6
SSP3,World,2055,All,No Education,784599.6
SSP3,World,2060,All,No Education,814280.9
SSP3,World,2065,All,No Education,850724.2
SSP3,World,2070,All,No Education,893235.2
SSP3,World,2075,All,No Education,939942.1
SSP3,World,2080,All,No Education,988875
SSP3,World,2085,All,No Education,1038344
SSP3,World,2090,All,No Education,1087023
SSP3,World,2095,All,No Education,1133867
SSP3,World,2100,All,No Education,1178078
SSP3,World,1950,0--4,No Education,0
SSP3,World,1955,0--4,No Education,0
SSP3,World,1960,0--4,No Education,0
SSP3,World,1965,0--4,No Education,0
SSP3,World,1970,0--4,No Education,0
SSP3,World,1975,0--4,No Education,0
SSP3,World,1980,0--4,No Education,0
SSP3,World,1985,0--4,No Education,0
SSP3,World,1990,0--4,No Education,0
SSP3,World,1995,0--4,No Education,0
SSP3,World,2000,0--4,No Education,0
SSP3,World,2005,0--4,No Education,0
SSP3,World,2010,0--4,No Education,0
SSP3,World,2015,0--4,No Education,0
SSP3,World,2020,0--4,No Education,0
SSP3,World,2025,0--4,No Education,0
SSP3,World,2030,0--4,No Education,0
SSP3,World,2035,0--4,No Education,0
SSP3,World,2040,0--4,No Education,0
SSP3,World,2045,0--4,No Education,0
SSP3,World,2050,0--4,No Education,0
SSP3,World,2055,0--4,No Education,0
SSP3,World,2060,0--4,No Education,0
SSP3,World,2065,0--4,No Education,0
SSP3,World,2070,0--4,No Education,0
SSP3,World,2075,0--4,No Education,0
SSP3,World,2080,0--4,No Education,0
SSP3,World,2085,0--4,No Education,0
SSP3,World,2090,0--4,No Education,0
SSP3,World,2095,0--4,No Education,0
SSP3,World,2100,0--4,No Education,0
SSP3,World,1950,5--9,No Education,0
SSP3,World,1955,5--9,No Education,0
SSP3,World,1960,5--9,No Education,0
SSP3,World,1965,5--9,No Education,0
SSP3,World,1970,5--9,No Education,0
SSP3,World,1975,5--9,No Education,0
SSP3,World,1980,5--9,No Education,0
SSP3,World,1985,5--9,No Education,0
SSP3,World,1990,5--9,No Education,0
SSP3,World,1995,5--9,No Education,0
SSP3,World,2000,5--9,No Education,0
SSP3,World,2005,5--9,No Education,0
SSP3,World,2010,5--9,No Education,0
SSP3,World,2015,5--9,No Education,0
SSP3,World,2020,5--9,No Education,0
SSP3,World,2025,5--9,No Education,0
SSP3,World,2030,5--9,No Education,0
SSP3,World,2035,5--9,No Education,0
SSP3,World,2040,5--9,No Education,0
SSP3,World,2045,5--9,No Education,0
SSP3,World,2050,5--9,No Education,0
SSP3,World,2055,5--9,No Education,0
SSP3,World,2060,5--9,No Education,0
SSP3,World,2065,5--9,No Education,0
SSP3,World,2070,5--9,No Education,0
SSP3,World,2075,5--9,No Education,0
SSP3,World,2080,5--9,No Education,0
SSP3,World,2085,5--9,No Education,0
SSP3,World,2090,5--9,No Education,0
SSP3,World,2095,5--9,No Education,0
SSP3,World,2100,5--9,No Education,0
SSP3,World,1950,10--14,No Education,0
SSP3,World,1955,10--14,No Education,0
SSP3,World,1960,10--14,No Education,0
SSP3,World,1965,10--14,No Education,0
SSP3,World,1970,10--14,No Education,0
SSP3,World,1975,10--14,No Education,0
SSP3,World,1980,10--14,No Education,0
SSP3,World,1985,10--14,No Education,0
SSP3,World,1990,10--14,No Education,0
SSP3,World,1995,10--14,No Education,0
SSP3,World,2000,10--14,No Education,0
SSP3,World,2005,10--14,No Education,0
SSP3,World,2010,10--14,No Education,0
SSP3,World,2015,10--14,No Education,0
SSP3,World,2020,10--14,No Education,0
SSP3,World,2025,10--14,No Education,0
SSP3,World,2030,10--14,No Education,0
SSP3,World,2035,10--14,No Education,0
SSP3,World,2040,10--14,No Education,0
SSP3,World,2045,10--14,No Education,0
SSP3,World,2050,10--14,No Education,0
SSP3,World,2055,10--14,No Education,0
SSP3,World,2060,10--14,No Education,0
SSP3,World,2065,10--14,No Education,0
SSP3,World,2070,10--14,No Education,0
SSP3,World,2075,10--14,No Education,0
SSP3,World,2080,10--14,No Education,0
SSP3,World,2085,10--14,No Education,0
SSP3,World,2090,10--14,No Education,0
SSP3,World,2095,10--14,No Education,0
SSP3,World,2100,10--14,No Education,0
SSP3,World,1950,15--19,No Education,85826.8
SSP3,World,1955,15--19,No Education,81851.3
SSP3,World,1960,15--19,No Education,75140.8
SSP3,World,1965,15--19,No Education,73987
SSP3,World,1970,15--19,No Education,77278.7
SSP3,World,1975,15--19,No Education,77108.9
SSP3,World,1980,15--19,No Education,78609.6
SSP3,World,1985,15--19,No Education,79183.7
SSP3,World,1990,15--19,No Education,78118.9
SSP3,World,1995,15--19,No Education,77077
SSP3,World,2000,15--19,No Education,74703.6
SSP3,World,2005,15--19,No Education,66322.9
SSP3,World,2010,15--19,No Education,54739.9
SSP3,World,2015,15--19,No Education,50667.4
SSP3,World,2020,15--19,No Education,55004.9
SSP3,World,2025,15--19,No Education,59529.9
SSP3,World,2030,15--19,No Education,63225.8
SSP3,World,2035,15--19,No Education,70462.1
SSP3,World,2040,15--19,No Education,77646.4
SSP3,World,2045,15--19,No Education,84184.9
SSP3,World,2050,15--19,No Education,89301.1
SSP3,World,2055,15--19,No Education,93853.2
SSP3,World,2060,15--19,No Education,98892
SSP3,World,2065,15--19,No Education,103988.6
SSP3,World,2070,15--19,No Education,108437.1
SSP3,World,2075,15--19,No Education,111694.5
SSP3,World,2080,15--19,No Education,114228.2
SSP3,World,2085,15--19,No Education,116611.6
SSP3,World,2090,15--19,No Education,119100.1
SSP3,World,2095,15--19,No Education,121535.4
SSP3,World,2100,15--19,No Education,123654.4
SSP3,World,1950,20--24,No Education,84724.4
SSP3,World,1955,20--24,No Education,82617.2
SSP3,World,1960,20--24,No Education,79058.4
SSP3,World,1965,20--24,No Education,72700
SSP3,World,1970,20--24,No Education,71858.4
SSP3,World,1975,20--24,No Education,74720.1
SSP3,World,1980,20--24,No Education,75225.8
SSP3,World,1985,20--24,No Education,76836.3
SSP3,World,1990,20--24,No Education,77331.9
SSP3,World,1995,20--24,No Education,76372.4
SSP3,World,2000,20--24,No Education,75366.8
SSP3,World,2005,20--24,No Education,73105.4
SSP3,World,2010,20--24,No Education,64296.3
SSP3,World,2015,20--24,No Education,52696.9
SSP3,World,2020,20--24,No Education,49940.6
SSP3,World,2025,20--24,No Education,54197.9
SSP3,World,2030,20--24,No Education,58659.6
SSP3,World,2035,20--24,No Education,62317.5
SSP3,World,2040,20--24,No Education,69452
SSP3,World,2045,20--24,No Education,76539.6
SSP3,World,2050,20--24,No Education,82992.9
SSP3,World,2055,20--24,No Education,88051.3
SSP3,World,2060,20--24,No Education,92560.3
SSP3,World,2065,20--24,No Education,97555.5
SSP3,World,2070,20--24,No Education,102611
SSP3,World,2075,20--24,No Education,107031.4
SSP3,World,2080,20--24,No Education,110282.7
SSP3,World,2085,20--24,No Education,112825.2
SSP3,World,2090,20--24,No Education,115221.9
SSP3,World,2095,20--24,No Education,117723
SSP3,World,2100,20--24,No Education,120170.2
SSP3,World,1950,25--29,No Education,82830.4
SSP3,World,1955,25--29,No Education,81031.5
SSP3,World,1960,25--29,No Education,79477.3
SSP3,World,1965,25--29,No Education,76170.1
SSP3,World,1970,25--29,No Education,70366.1
SSP3,World,1975,25--29,No Education,69717.2
SSP3,World,1980,25--29,No Education,72905.5
SSP3,World,1985,25--29,No Education,73458.8
SSP3,World,1990,25--29,No Education,75014.2
SSP3,World,1995,25--29,No Education,75574.6
SSP3,World,2000,25--29,No Education,74610.4
SSP3,World,2005,25--29,No Education,73497.9
SSP3,World,2010,25--29,No Education,70856.4
SSP3,World,2015,25--29,No Education,62068.6
SSP3,World,2020,25--29,No Education,51967
SSP3,World,2025,25--29,No Education,49201.5
SSP3,World,2030,25--29,No Education,53410.8
SSP3,World,2035,25--29,No Education,57840.4
SSP3,World,2040,25--29,No Education,61446.3
SSP3,World,2045,25--29,No Education,68491.5
SSP3,World,2050,25--29,No Education,75490.4
SSP3,World,2055,25--29,No Education,81866.2
SSP3,World,2060,25--29,No Education,86869.9
SSP3,World,2065,25--29,No Education,91338.7
SSP3,World,2070,25--29,No Education,96295.7
SSP3,World,2075,25--29,No Education,101319.7
SSP3,World,2080,25--29,No Education,105723.5
SSP3,World,2085,25--29,No Education,108976.2
SSP3,World,2090,25--29,No Education,111531.6
SSP3,World,2095,25--29,No Education,113947.7
SSP3,World,2100,25--29,No Education,116468.7
SSP3,World,1950,30--34,No Education,80975.2
SSP3,World,1955,30--34,No Education,78868.4
SSP3,World,1960,30--34,No Education,77604.1
SSP3,World,1965,30--34,No Education,76320.1
SSP3,World,1970,30--34,No Education,73632.4
SSP3,World,1975,30--34,No Education,68440.1
SSP3,World,1980,30--34,No Education,67922.7
SSP3,World,1985,30--34,No Education,71163.7
SSP3,World,1990,30--34,No Education,71692.5
SSP3,World,1995,30--34,No Education,73430
SSP3,World,2000,30--34,No Education,73699.5
SSP3,World,2005,30--34,No Education,72359.3
SSP3,World,2010,30--34,No Education,71002.5
SSP3,World,2015,30--34,No Education,68192.1
SSP3,World,2020,30--34,No Education,61142.8
SSP3,World,2025,30--34,No Education,51071.8
SSP3,World,2030,30--34,No Education,48407.4
SSP3,World,2035,30--34,No Education,52621.9
SSP3,World,2040,30--34,No Education,56986.1
SSP3,World,2045,30--34,No Education,60537.3
SSP3,World,2050,30--34,No Education,67484.9
SSP3,World,2055,30--34,No Education,74387.6
SSP3,World,2060,30--34,No Education,80679
SSP3,World,2065,30--34,No Education,85622.9
SSP3,World,2070,30--34,No Education,90046
SSP3,World,2075,30--34,No Education,94960.2
SSP3,World,2080,30--34,No Education,99949
SSP3,World,2085,30--34,No Education,104332
SSP3,World,2090,30--34,No Education,107582.4
SSP3,World,2095,30--34,No Education,110149.2
SSP3,World,2100,30--34,No Education,112582.5
SSP3,World,1950,35--39,No Education,77903.1
SSP3,World,1955,35--39,No Education,76722.2
SSP3,World,1960,35--39,No Education,75100.1
SSP3,World,1965,35--39,No Education,74125.3
SSP3,World,1970,35--39,No Education,73547.1
SSP3,World,1975,35--39,No Education,71519.7
SSP3,World,1980,35--39,No Education,66682.8
SSP3,World,1985,35--39,No Education,66301.4
SSP3,World,1990,35--39,No Education,69355.5
SSP3,World,1995,35--39,No Education,70324.8
SSP3,World,2000,35--39,No Education,71525.2
SSP3,World,2005,35--39,No Education,71738.2
SSP3,World,2010,35--39,No Education,70442.3
SSP3,World,2015,35--39,No Education,69246.9
SSP3,World,2020,35--39,No Education,66878.1
SSP3,World,2025,35--39,No Education,59929.6
SSP3,World,2030,35--39,No Education,50000.8
SSP3,World,2035,35--39,No Education,47382.5
SSP3,World,2040,35--39,No Education,51505
SSP3,World,2045,35--39,No Education,55779.7
SSP3,World,2050,35--39,No Education,59255.8
SSP3,World,2055,35--39,No Education,66066.4
SSP3,World,2060,35--39,No Education,72834.1
SSP3,World,2065,35--39,No Education,79008.4
SSP3,World,2070,35--39,No Education,83867.9
SSP3,World,2075,35--39,No Education,88226.5
SSP3,World,2080,35--39,No Education,93078.6
SSP3,World,2085,35--39,No Education,98012.6
SSP3,World,2090,35--39,No Education,102358.5
SSP3,World,2095,35--39,No Education,105599.3
SSP3,World,2100,35--39,No Education,108174.6
SSP3,World,1950,40--44,No Education,71653.5
SSP3,World,1955,40--44,No Education,73148.8
SSP3,World,1960,40--44,No Education,72411
SSP3,World,1965,40--44,No Education,71159.5
SSP3,World,1970,40--44,No Education,71070.6
SSP3,World,1975,40--44,No Education,71112
SSP3,World,1980,40--44,No Education,69346.7
SSP3,World,1985,40--44,No Education,64660
SSP3,World,1990,40--44,No Education,64301.5
SSP3,World,1995,40--44,No Education,67727
SSP3,World,2000,40--44,No Education,68123.1
SSP3,World,2005,40--44,No Education,69291.8
SSP3,World,2010,40--44,No Education,69603.6
SSP3,World,2015,40--44,No Education,68476
SSP3,World,2020,40--44,No Education,67658.6
SSP3,World,2025,40--44,No Education,65326
SSP3,World,2030,40--44,No Education,58500.3
SSP3,World,2035,40--44,No Education,48741.6
SSP3,World,2040,40--44,No Education,46175.4
SSP3,World,2045,40--44,No Education,50188.1
SSP3,World,2050,40--44,No Education,54354.2
SSP3,World,2055,40--44,No Education,57741.4
SSP3,World,2060,40--44,No Education,64386.6
SSP3,World,2065,40--44,No Education,70992.5
SSP3,World,2070,40--44,No Education,77023.7
SSP3,World,2075,40--44,No Education,81779.9
SSP3,World,2080,40--44,No Education,86058.2
SSP3,World,2085,40--44,No Education,90829.7
SSP3,World,2090,40--44,No Education,95688.9
SSP3,World,2095,40--44,No Education,99981.9
SSP3,World,2100,40--44,No Education,103201.4
SSP3,World,1950,45--49,No Education,64524.8
SSP3,World,1955,45--49,No Education,66362.8
SSP3,World,1960,45--49,No Education,68249.3
SSP3,World,1965,45--49,No Education,67808.9
SSP3,World,1970,45--49,No Education,67558.2
SSP3,World,1975,45--49,No Education,68139
SSP3,World,1980,45--49,No Education,68430.9
SSP3,World,1985,45--49,No Education,66686.9
SSP3,World,1990,45--49,No Education,62253.3
SSP3,World,1995,45--49,No Education,62200.2
SSP3,World,2000,45--49,No Education,65262.2
SSP3,World,2005,45--49,No Education,65490.1
SSP3,World,2010,45--49,No Education,66793.2
SSP3,World,2015,45--49,No Education,67356.9
SSP3,World,2020,45--49,No Education,66539.8
SSP3,World,2025,45--49,No Education,65725.6
SSP3,World,2030,45--49,No Education,63436.8
SSP3,World,2035,45--49,No Education,56765.3
SSP3,World,2040,45--49,No Education,47225.2
SSP3,World,2045,45--49,No Education,44721.3
SSP3,World,2050,45--49,No Education,48600
SSP3,World,2055,45--49,No Education,52634.2
SSP3,World,2060,45--49,No Education,55914.2
SSP3,World,2065,45--49,No Education,62356.1
SSP3,World,2070,45--49,No Education,68761.1
SSP3,World,2075,45--49,No Education,74613.9
SSP3,World,2080,45--49,No Education,79238.8
SSP3,World,2085,45--49,No Education,83411.5
SSP3,World,2090,45--49,No Education,88073
SSP3,World,2095,45--49,No Education,92828.7
SSP3,World,2100,45--49,No Education,97042.7
SSP3,World,1950,50--54,No Education,55641.3
SSP3,World,1955,50--54,No Education,58855.5
SSP3,World,1960,50--54,No Education,60860.3
SSP3,World,1965,50--54,No Education,62860.1
SSP3,World,1970,50--54,No Education,63421.7
SSP3,World,1975,50--54,No Education,63923.3
SSP3,World,1980,50--54,No Education,64760.1
SSP3,World,1985,50--54,No Education,65123.2
SSP3,World,1990,50--54,No Education,63557.8
SSP3,World,1995,50--54,No Education,59520.2
SSP3,World,2000,50--54,No Education,59319.5
SSP3,World,2005,50--54,No Education,62241
SSP3,World,2010,50--54,No Education,62515.4
SSP3,World,2015,50--54,No Education,64030.4
SSP3,World,2020,50--54,No Education,64817.3
SSP3,World,2025,50--54,No Education,64013.7
SSP3,World,2030,50--54,No Education,63203.8
SSP3,World,2035,50--54,No Education,60973.4
SSP3,World,2040,50--54,No Education,54512.1
SSP3,World,2045,50--54,No Education,45272.9
SSP3,World,2050,50--54,No Education,42851.3
SSP3,World,2055,50--54,No Education,46559.5
SSP3,World,2060,50--54,No Education,50423.5
SSP3,World,2065,50--54,No Education,53564.9
SSP3,World,2070,50--54,No Education,59740.2
SSP3,World,2075,50--54,No Education,65881.3
SSP3,World,2080,50--54,No Education,71496.5
SSP3,World,2085,50--54,No Education,75942.9
SSP3,World,2090,50--54,No Education,79966.9
SSP3,World,2095,50--54,No Education,84472.7
SSP3,World,2100,50--54,No Education,89077.9
SSP3,World,1950,55--59,No Education,47408.8
SSP3,World,1955,55--59,No Education,49369.1
SSP3,World,1960,55--59,No Education,52344.3
SSP3,World,1965,55--59,No Education,54503.6
SSP3,World,1970,55--59,No Education,57567
SSP3,World,1975,55--59,No Education,58632.7
SSP3,World,1980,55--59,No Education,59548.6
SSP3,World,1985,55--59,No Education,60403.6
SSP3,World,1990,55--59,No Education,60988.6
SSP3,World,1995,55--59,No Education,59659.8
SSP3,World,2000,55--59,No Education,55797.4
SSP3,World,2005,55--59,No Education,55782.6
SSP3,World,2010,55--59,No Education,58485.8
SSP3,World,2015,55--59,No Education,59010.2
SSP3,World,2020,55--59,No Education,60629.9
SSP3,World,2025,55--59,No Education,61387
SSP3,World,2030,55--59,No Education,60601.4
SSP3,World,2035,55--59,No Education,59799.4
SSP3,World,2040,55--59,No Education,57648.7
SSP3,World,2045,55--59,No Education,51479.9
SSP3,World,2050,55--59,No Education,42669.6
SSP3,World,2055,55--59,No Education,40363.5
SSP3,World,2060,55--59,No Education,43847.9
SSP3,World,2065,55--59,No Education,47485.4
SSP3,World,2070,55--59,No Education,50443.5
SSP3,World,2075,55--59,No Education,56261.3
SSP3,World,2080,55--59,No Education,62045.8
SSP3,World,2085,55--59,No Education,67338.8
